代號,名稱,所在村里,住址,座標住址,座標緯度,座標經度
660002300329,九德國小(4),臺中市烏日區九德里,臺中市烏日區九德里長春街300號,臺中市烏日區九德里11鄰長春街300號,24.109954,120.638168
660002300330,九德國小(5),臺中市烏日區九德里,臺中市烏日區九德里長春街300號,臺中市烏日區九德里11鄰長春街300號,24.109954,120.638168
660002300331,九德國小(6),臺中市烏日區九德里,臺中市烏日區九德里長春街300號,臺中市烏日區九德里11鄰長春街300號,24.109954,120.638168
660002300332,九德社區活動中心,臺中市烏日區九德里,臺中市烏日區九德里興祥街119號,臺中市烏日區九德里17鄰興祥街119號,24.109085,120.637461
660002300333,仁德社區活動中心,臺中市烏日區仁德里,臺中市烏日區仁德里信義街116號,臺中市烏日區仁德里5鄰信義街116號,24.105506,120.640077
660002300334,僑仁國小(1),臺中市烏日區仁德里,臺中市烏日區仁德里中山路1段341號,臺中市烏日區仁德里1鄰中山路一段339號,24.108541,120.641155
660002300335,僑仁國小(2),臺中市烏日區仁德里,臺中市烏日區仁德里中山路1段341號,臺中市烏日區仁德里1鄰中山路一段339號,24.108541,120.641155
660002300336,僑仁國小(3),臺中市烏日區仁德里,臺中市烏日區仁德里中山路1段341號,臺中市烏日區仁德里1鄰中山路一段339號,24.108541,120.641155
660002300337,前竹社區活動中心,臺中市烏日區前竹里,臺中市烏日區前竹里中山路1段協心巷57號,臺中市烏日區前竹里10鄰中山路一段協心巷55之2號,24.10422,120.646434
660002300338,台中天后宮,臺中市烏日區前竹里,臺中市烏日區前竹里光明路勤農巷7號,臺中市烏日區前竹里2鄰光明路勤農巷7號,24.105345,120.656691
660002300339,五光社區老人活動中心,臺中市烏日區五光里,臺中市烏日區五光里五光路107號,臺中市烏日區五光里1鄰五光路99號,24.095175,120.655531
660002300340,光明社區活動中心,臺中市烏日區光明里,臺中市烏日區光明里五光路復光4巷89號,臺中市烏日區光明里6鄰五光路復光四巷89號,24.098266,120.641612
660002300341,永興宮旁,臺中市烏日區光明里,臺中市烏日區光明里五光路復光2巷71號,臺中市烏日區光明里11鄰五光路復光六巷71號,24.101156,120.633526
660002300342,東園國小,臺中市烏日區東園里,臺中市烏日區東園里溪南路1段238巷198號,臺中市烏日區東園里6鄰溪南路一段238巷198號,24.084346,120.639515
660002300343,南興宮,臺中市烏日區溪埧里,臺中市烏日區溪埧里溪南路1段680巷75號,臺中市烏日區溪埧里4鄰溪南路一段680巷75號,24.076579,120.641852
660002300344,溪埧社區活動中心,臺中市烏日區溪埧里,臺中市烏日區溪埧里溪南路1段680巷110號,臺中市烏日區溪埧里7鄰溪南路一段680巷110號,24.077011,120.641305
660002300345,東勢園福德祠,臺中市烏日區溪埧里,臺中市烏日區溪埧里溪南路1段346號,臺中市烏日區溪埧里10鄰溪南路一段346號,24.081673,120.64343
660002300346,螺潭社區活動中心,臺中市烏日區螺潭里,臺中市烏日區螺潭里溪南路2段257巷28號,臺中市烏日區螺潭里8鄰溪南路二段257巷28號,24.063568,120.643102
660002300347,北里社區活動中心,臺中市烏日區北里里,臺中市烏日區北里里溪南路2段696巷15號,臺中市烏日區北里里9鄰溪南路二段696巷15號,24.054937,120.645862
660002300348,南里社區活動中心,臺中市烏日區南里里,臺中市烏日區南里里溪南路3段166巷1號,臺中市烏日區南里里2鄰溪南路三段166巷1號,24.052187,120.648542
660002300349,溪尾里活動中心,臺中市烏日區溪尾里,臺中市烏日區溪尾里慶光路30之5號,臺中市烏日區溪尾里7鄰慶光路30之28號,24.030573,120.639956
660002400279,王田社區活動中心,臺中市大肚區王田里,臺中市大肚區王田里興和路314號,臺中市大肚區王田里10鄰興和路314號,24.122393,120.579867
660002400280,追分國小(1),臺中市大肚區王田里,臺中市大肚區福山里沙田路一段364號,臺中市大肚區福山里1鄰沙田路一段364號,24.122712,120.568386
660002400281,追分國小(2),臺中市大肚區王田里,臺中市大肚區福山里沙田路一段364號,臺中市大肚區福山里1鄰沙田路一段364號,24.122712,120.568386
660002400282,中和社區活動中心,臺中市大肚區中和里,臺中市大肚區中和里南榮路299號,臺中市大肚區中和里3鄰南榮路299號,24.112472,120.574488
660002400283,福安宮(1),臺中市大肚區福山里,臺中市大肚區福山里王福街988巷77號,臺中市大肚區福山里9鄰王福街988巷79號,24.12834,120.565093
660002400284,福安宮(2),臺中市大肚區福山里,臺中市大肚區福山里王福街988巷77號,臺中市大肚區福山里9鄰王福街988巷79號,24.12834,120.565093
660002400285,福山社區活動中心,臺中市大肚區福山里,臺中市大肚區福山里王福街961號,臺中市大肚區福山里11鄰王福街935號,24.125803,120.565313
660002400286,營埔社區活動中心,臺中市大肚區營埔里,臺中市大肚區營埔里營埔二街52號,臺中市大肚區營埔里6鄰營埔二街52號,24.121522,120.558102
660002400287,福和宮,臺中市大肚區社腳里,臺中市大肚區社腳里沙田路一段710巷12號,臺中市大肚區社腳里2鄰沙田路一段710巷12號,24.129647,120.556618
660002400288,大忠國小,臺中市大肚區社腳里,臺中市大肚區社腳里沙田路一段854巷24號,臺中市大肚區社腳里9鄰沙田路一段854巷24號,24.134345,120.556459
660002400289,(舊)新興社區活動中心,臺中市大肚區新興里,臺中市大肚區新興里新興街18巷18號,臺中市大肚區新興里9鄰新興街18巷18號,24.140221,120.549984
660002400290,(新)新興社區活動中心,臺中市大肚區新興里,臺中市大肚區新興里沙田路二段132巷43弄37號,臺中市大肚區新興里9鄰沙田路二段132巷43弄37號,24.140096,120.55042
660002400291,大道國中體育館,臺中市大肚區大東里,臺中市大肚區大東里仁德路60號,臺中市大肚區大東里1鄰仁德路60號,24.146555,120.550325
660002400292,大東社區活動中心,臺中市大肚區大東里,臺中市大肚區大東里沙田路二段562巷108之5號,臺中市大肚區大東里18鄰沙田路二段562巷84號,24.151287,120.547159
660002400293,大肚社區活動中心,臺中市大肚區大肚里,臺中市大肚區大肚里沙田路二段646號,臺中市大肚區大肚里8鄰沙田路二段646號,24.151147,120.545708
660002400294,大肚國小(1),臺中市大肚區大肚里,臺中市大肚區頂街里華山路77號,臺中市大肚區頂街里10鄰華山路75號,24.155556,120.546259
660002400295,永和社區活動中心,臺中市大肚區永和里,臺中市大肚區永和里永和街11之1號,臺中市大肚區永和里2鄰永和街11之1號,24.148583,120.544122
660002400296,磺溪社區活動中心,臺中市大肚區磺溪里,臺中市大肚區磺溪里文昌一街55號,臺中市大肚區磺溪里9鄰文昌一街55號,24.149883,120.538026
660002400297,永順社區活動中心,臺中市大肚區永順里,臺中市大肚區永順里文昌路二段643號,臺中市大肚區永順里12鄰文昌路二段643號,24.161387,120.531406
660002400298,成功社區活動中心,臺中市大肚區成功里,臺中市大肚區成功里文昌路三段301號,臺中市大肚區成功里4鄰文昌路三段301號,24.172994,120.530504
660002400299,山陽社區活動中心,臺中市大肚區山陽里,臺中市大肚區山陽里沙田路三段888巷9之1號,臺中市大肚區山陽里10鄰沙田路三段888巷9之1號,24.169281,120.543099
660002400300,萬興社區活動中心,臺中市大肚區頂街里,臺中市大肚區頂街里沙田路三段244巷9號,臺中市大肚區頂街里17鄰沙田路三段244巷9號,24.158945,120.544606
660002400301,大肚國小(2),臺中市大肚區頂街里,臺中市大肚區頂街里華山路77號,臺中市大肚區頂街里10鄰華山路75號,24.155556,120.546259
660002400302,大肚區圖書館,臺中市大肚區頂街里,臺中市大肚區頂街里大德六街30號,臺中市大肚區頂街里43鄰大德六街30號,24.153804,120.540962
660002400303,日光郡老人活動中心,臺中市大肚區頂街里,臺中市大肚區頂街里大德六街30號,臺中市大肚區頂街里43鄰大德六街30號,24.153804,120.540962
660002400304,瑞安宮,臺中市大肚區瑞井里,臺中市大肚區瑞井里瑞井路52巷7之1號,臺中市大肚區瑞井里4鄰瑞井路52巷7之1號,24.162908,120.573368
660002400305,瑞井國小,臺中市大肚區瑞井里,臺中市大肚區瑞井里華山路680號,臺中市大肚區瑞井里13鄰華山路680號,24.158785,120.567117
660002400306,瑞井社區活動中心,臺中市大肚區瑞井里,臺中市大肚區瑞井里瑞井路62巷14之1號,臺中市大肚區瑞井里3鄰瑞井路62巷14之1號,24.163427,120.573683
660002400307,蔗廍社區活動中心,臺中市大肚區蔗廍里,臺中市大肚區蔗廍里中沙路1-2號,臺中市大肚區蔗廍里10鄰中沙路1之2號,24.172858,120.575372
660002400308,瑞峰國小(1),臺中市大肚區蔗廍里,臺中市大肚區蔗廍里太平路1號,臺中市大肚區蔗廍里16鄰太平路1之7號,24.168601,120.573088
660002400309,瑞峰國小(2),臺中市大肚區蔗廍里,臺中市大肚區蔗廍里太平路1號,臺中市大肚區蔗廍里16鄰太平路1之7號,24.168601,120.573088
660002400310,翠竹寺,臺中市大肚區自強里,臺中市大肚區自強里遊園路二段292號,臺中市大肚區自強里9鄰遊園路二段292號,24.174328,120.582071
660002400311,自強社區活動中心,臺中市大肚區自強里,臺中市大肚區自強里中沙路164巷5弄104號,臺中市大肚區自強里23鄰中沙路164巷5弄104號,24.173489,120.578717
660002500236,竹坑里活動中心,臺中市龍井區竹坑里,臺中市龍井區竹坑里竹師路一段164巷2號,臺中市龍井區竹坑里7鄰竹師路一段164巷2號,24.179702,120.546728
660002500237,朝奉宮,臺中市龍井區竹坑里,臺中市龍井區竹坑里竹師路一段78號,臺中市龍井區竹坑里8鄰竹師路一段78號,24.176381,120.546207
660002500238,龍東社區活動中心,臺中市龍井區龍東里,臺中市龍井區龍東里茄投路5號附近,臺中市龍井區龍東里1鄰茄投路5號,24.176451,120.533225
660002500239,奉天宮,臺中市龍井區龍東里,臺中市龍井區龍東里茄投路78號,臺中市龍井區龍東里8鄰茄投路78號,24.178716,120.529959
660002500240,龍西社區活動中心,臺中市龍井區龍西里,臺中市龍井區龍西里茄投路145號,臺中市龍井區龍西里3鄰茄投路145號,24.180045,120.524304
660002500241,田中社區辦公室,臺中市龍井區田中里,臺中市龍井區田中里龍北路155號,臺中市龍井區田中里4鄰龍北路155號,24.190626,120.530573
660002500242,田中社區活動中心,臺中市龍井區田中里,臺中市龍井區田中里龍北路180號,臺中市龍井區田中里4鄰龍北路178號,24.190613,120.52995
660002500243,福田社區活動中心,臺中市龍井區福田里,臺中市龍井區福田里茄投路福頭崙巷13號,臺中市龍井區福田里3鄰茄投路福頭崙巷13號,24.192194,120.517859
660002500244,麗水里活動中心,臺中市龍井區麗水里,臺中市龍井區麗水里龍港路349巷2號,臺中市龍井區麗水里11鄰龍港路349巷2號,24.202745,120.501277
660002500245,龍港國小,臺中市龍井區麗水里,臺中市龍井區麗水里三港路水裡港巷1號,臺中市龍井區麗水里3鄰三港路水裡港巷1號,24.199295,120.500669
660002500246,紀氏祠堂(紀氏公厝),臺中市龍井區龍津里,臺中市龍井區龍津里中央路一段29巷31弄16號,臺中市龍井區龍津里4鄰中央路一段29巷31弄16號,24.198133,120.521714
660002500247,龍津國小(1),臺中市龍井區龍津里,臺中市龍井區龍津里中央路一段165巷50號,臺中市龍井區龍津里9鄰中央路一段165巷50號,24.201365,120.522001
660002500248,龍津國小(2),臺中市龍井區龍津里,臺中市龍井區龍津里中央路一段165巷50號,臺中市龍井區龍津里9鄰中央路一段165巷50號,24.201365,120.522001
660002500249,奉天宮活動中心,臺中市龍井區龍津里,臺中市龍井區龍津里蚵寮路191巷16號附近,臺中市龍井區龍津里14鄰蚵寮路191巷12號,24.207285,120.512226
660002500250,三德里守望相助隊部,臺中市龍井區三德里,臺中市龍井區三德里中厝路12號,臺中市龍井區三德里10鄰中厝路12號,24.206238,120.524268
660002500251,天波府,臺中市龍井區三德里,臺中市龍井區三德里中厝路107巷5號,臺中市龍井區三德里12鄰中厝路107巷5號,24.206549,120.526965
660002500252,忠和社區活動中心,臺中市龍井區忠和里,臺中市龍井區忠和里中央路三段165巷30號旁,臺中市龍井區忠和里7鄰中央路三段165巷30號,24.214605,120.524541
660002500253,龍海國小(1),臺中市龍井區忠和里,臺中市龍井區忠和里中央路三段206號,臺中市龍井區忠和里9鄰中央路三段206號,24.216702,120.526712
660002500254,龍海國小(2),臺中市龍井區忠和里,臺中市龍井區忠和里中央路三段206號,臺中市龍井區忠和里9鄰中央路三段206號,24.216702,120.526712
660002500255,龍山國小(1),臺中市龍井區山腳里,臺中市龍井區山腳里中山一路一段6號,臺中市龍井區山腳里7鄰中山一路一段6號,24.214147,120.55087
660002500256,龍山國小(2),臺中市龍井區山腳里,臺中市龍井區山腳里中山一路一段6號,臺中市龍井區山腳里7鄰中山一路一段6號,24.214147,120.55087
660002500257,山腳社區老人會館,臺中市龍井區山腳里,臺中市龍井區山腳里中山二路一段東巷135號,臺中市龍井區山腳里11鄰中山二路一段東巷131號,24.20966,120.547028
