選舉區,登記日期,姓名,推薦之政黨,備註
臺北市文山區萬盛里,115/09/04,黃慧娟,無,
臺北市文山區萬盛里,115/09/04,侯鈞瀚,無,
臺北市文山區興豐里,115/09/04,李孟哲,台灣民眾黨,
臺北市文山區興豐里,115/09/04,余鴻儒,中國國民黨,
臺北市文山區興光里,115/09/02,洪正平,中國國民黨,
臺北市文山區興家里,115/09/02,劉宗勲,中國國民黨,
臺北市文山區興得里,115/09/02,張偉玉,無,
臺北市文山區興得里,115/09/02,曾瑞城,中國國民黨,
臺北市文山區興業里,115/08/31,林聖峯,無,
臺北市文山區興業里,115/09/02,凌錦成,中國國民黨,
臺北市文山區興業里,115/09/03,王家浚,無,
臺北市文山區興安里,115/09/02,林文權,無,
臺北市文山區興安里,115/09/03,陳啟東,中國國民黨,
臺北市文山區興福里,115/09/02,呂晴芸,無,
臺北市文山區興福里,115/09/03,許銘良,無,
臺北市文山區興旺里,115/09/01,蘇瓏議,中國國民黨,
臺北市文山區興旺里,115/09/02,翁細文,無,
臺北市文山區興泰里,115/09/02,施志聰,中國國民黨,
臺北市文山區興泰里,115/09/04,鍾譯樂,無,
臺北市文山區興昌里,115/09/02,吳融昊,中國國民黨,
臺北市文山區試院里,115/09/02,廖欽銅,中國國民黨,
臺北市文山區華興里,115/08/31,楊文良,無,
臺北市文山區華興里,115/09/01,李佳霖,無,
臺北市文山區明義里,115/09/04,仇世屏,無,
臺北市文山區明興里,115/09/01,鄢健民,中國國民黨,
臺北市文山區明興里,115/09/04,洪絢虹,無,
臺北市文山區木柵里,115/09/02,林志勤,中國國民黨,
臺北市文山區木柵里,115/09/03,韓鳳聲,台灣學習黨,
臺北市文山區木新里,115/09/01,鄭明通,中國國民黨,
臺北市文山區木新里,115/09/02,潘彥霖,無,
臺北市文山區木新里,115/09/04,張維穎,無,
臺北市文山區順興里,115/09/02,楊培釧,無,
臺北市文山區順興里,115/09/02,單連城,無,
臺北市文山區樟林里,115/09/02,潘月華,無,
臺北市文山區樟林里,115/09/02,陳文乾,中國國民黨,
臺北市文山區樟新里,115/08/31,黃興隆,無,
臺北市文山區樟新里,115/09/03,歐陽禾英,中國國民黨,
臺北市文山區樟腳里,115/09/02,高林玉嬌,中國國民黨,
臺北市文山區萬芳里,115/09/02,陳姿秀,中國國民黨,
臺北市文山區博嘉里,115/09/02,林文旭,中國國民黨,
臺北市文山區博嘉里,115/09/03,吳坤輝,無,
臺北市文山區萬興里,115/09/03,林志冠,無,
臺北市文山區指南里,115/09/02,張佳南,中國國民黨,
臺北市文山區指南里,115/09/04,張凱茜,無,
臺北市文山區老泉里,115/09/02,周良富,無,
臺北市文山區老泉里,115/09/02,陳春生,無,
臺北市文山區忠順里,115/08/31,曾寧旖,中國國民黨,
臺北市文山區萬美里,115/08/31,莊智能,無,
臺北市文山區萬美里,115/09/02,鄧瑞興,無,
臺北市文山區萬美里,115/09/04,林再球,無,
臺北市文山區政大里,115/08/31,范錦俐,中國國民黨,
臺北市文山區政大里,115/09/02,鄭文綺,無,
臺北市文山區樟文里,115/09/02,孫建平,中國國民黨,
臺北市文山區樟文里,115/09/03,李妮娟,無,
臺北市文山區樟文里,115/09/04,李美惠,無,
臺北市文山區興邦里,115/09/02,張朝雄,中國國民黨,
臺北市文山區樟樹里,115/09/02,陳再炯,中國國民黨,
臺北市南港區南港里,115/08/31,潘泳瑜,無,
臺北市南港區南港里,115/09/02,李志錦,中國國民黨,
臺北市南港區南港里,115/09/04,高翔介,無,
臺北市南港區中南里,115/08/31,黃彥儒,無,
臺北市南港區中南里,115/09/02,詹程傑,無,
臺北市南港區中南里,115/09/02,謝沁荷,無,
臺北市南港區新富里,115/09/02,許睦燦,無,
臺北市南港區新富里,115/09/02,葉明玉,無,
臺北市南港區三重里,115/09/01,杜志勇,無,
臺北市南港區三重里,115/09/02,江柏忠,中國國民黨,
臺北市南港區三重里,115/09/04,林冠翰,無,
臺北市南港區東新里,115/08/31,闕陳月英,無,
臺北市南港區東新里,115/09/02,連基發,中國國民黨,
臺北市南港區東新里,115/09/02,王雅惠,無,
臺北市南港區新光里,115/09/02,龔睿堉,中國國民黨,
臺北市南港區東明里,115/09/02,曾漢祺,中國國民黨,
臺北市南港區西新里,115/09/02,張秉均,無,
臺北市南港區西新里,115/09/02,胡家瑒,無,
臺北市南港區玉成里,115/09/03,蔡康楨,無,
臺北市南港區玉成里,115/09/03,黃聰智,無,
臺北市南港區合成里,115/09/03,王德崴,無,
臺北市南港區合成里,115/09/04,巫永仁,無,
臺北市南港區成福里,115/09/02,王秋娥,中國國民黨,
臺北市南港區萬福里,115/09/02,林宏憲,無,
臺北市南港區鴻福里,115/09/03,劉明康,中國國民黨,
臺北市南港區百福里,115/08/31,李雯馨,無,
臺北市南港區聯成里,115/09/02,張宏偉,無,
臺北市南港區聯成里,115/09/03,鮑黎登,中國國民黨,
臺北市南港區聯成里,115/09/04,成芓漩,無,
臺北市南港區舊莊里,115/09/02,張瑞芳,無,
臺北市南港區中研里,115/09/02,謝志勇,無,
臺北市南港區九如里,115/09/02,魏正輝,無,
臺北市南港區九如里,115/09/02,蘇國賢,中國國民黨,
臺北市南港區仁福里,115/09/02,江俊賢,無,
臺北市南港區仁福里,115/09/03,羅康華,中國國民黨,
臺北市南港區仁福里,115/09/04,吳肇輝,中國國民黨,
臺北市南港區重陽里,115/09/03,馬冠生,中國國民黨,
臺北市南港區重陽里,115/09/04,張駿榮,中國國民黨,
臺北市內湖區西湖里,115/08/31,黃俊隆,無,
臺北市內湖區西湖里,115/09/04,林正雄,無,
臺北市內湖區西康里,115/09/02,王興國,中國國民黨,
臺北市內湖區西安里,115/09/02,李國榮,中國國民黨,
臺北市內湖區西安里,115/09/04,焦杏芳,無,
臺北市內湖區港墘里,115/09/02,魏景城,中國國民黨,
臺北市內湖區港墘里,115/09/03,林文惠,無,
臺北市內湖區港都里,115/09/02,吳培基,無,
臺北市內湖區港都里,115/09/02,郭柏毅,無,
臺北市內湖區港都里,115/09/02,許國雄,無,
臺北市內湖區港富里,115/09/01,莊國棟,無,
臺北市內湖區港富里,115/09/02,陳彥良,無,
臺北市內湖區港富里,115/09/04,李安邦,無,
臺北市內湖區港華里,115/08/31,劉達逢,無,
臺北市內湖區港華里,115/09/02,楊易兼,無,
臺北市內湖區港華里,115/09/04,陳煒舜,無,
臺北市內湖區內湖里,115/09/02,許昌華,無,
臺北市內湖區湖濱里,115/09/02,陳尤雪,中國國民黨,
臺北市內湖區紫星里,115/09/02,謝佳惠,無,
臺北市內湖區大湖里,115/09/02,郭坤祥,中國國民黨,
臺北市內湖區金龍里,115/09/02,吳欣芸,無,
臺北市內湖區金瑞里,115/08/31,羅世甫,無,
臺北市內湖區碧山里,115/09/03,曹連燊,中國國民黨,
臺北市內湖區紫雲里,115/09/01,夏亦芳,中國國民黨,
臺北市內湖區清白里,115/09/02,陳東源,無,
臺北市內湖區葫洲里,115/09/02,曾宏昌,中國國民黨,
臺北市內湖區紫陽里,115/09/01,梁志宇,中國國家社會主義勞工黨,
臺北市內湖區紫陽里,115/09/03,謝源德,中國國民黨,
臺北市內湖區瑞陽里,115/09/02,江光輝,無,
臺北市內湖區瑞陽里,115/09/03,李孟妃,無,
臺北市內湖區瑞光里,115/09/02,黃崇賢,中國國民黨,
臺北市內湖區瑞光里,115/09/02,葉為棟,無,
臺北市內湖區五分里,115/08/31,邱忠遠,中國國民黨,
臺北市內湖區五分里,115/09/02,王健陞,無,
臺北市內湖區五分里,115/09/04,詹益豪,無,
臺北市內湖區東湖里,115/08/31,邱朝祿,無,
臺北市內湖區樂康里,115/09/02,張碧玉,無,
臺北市內湖區內溝里,115/09/02,王曉芳,無,
臺北市內湖區週美里,115/09/01,梁淯傑,無,
臺北市內湖區週美里,115/09/03,丘麗玲,無,
臺北市內湖區行善里,115/09/01,沈平,無,
臺北市內湖區行善里,115/09/04,陳素芬,無,
臺北市內湖區石潭里,115/09/02,廖煒國,無,
臺北市內湖區湖興里,115/09/02,蔡穎峰,無,
臺北市內湖區湖元里,115/09/02,林明源,無,
臺北市內湖區安湖里,115/09/02,尤樹旺,無,
臺北市內湖區秀湖里,115/09/02,謝明毅,中國國民黨,
臺北市內湖區安泰里,115/08/31,洪沛緹,中國國民黨,
臺北市內湖區安泰里,115/09/03,麥雲傑,無,
臺北市內湖區安泰里,115/09/04,何素蓮,無,
臺北市內湖區金湖里,115/09/02,邱金波,中國國民黨,
臺北市內湖區康寧里,115/09/03,林紫薇,無,
臺北市內湖區康寧里,115/09/03,鄭秀鳳,中國國民黨,
臺北市內湖區明湖里,115/09/02,謝明均,中國國民黨,
臺北市內湖區蘆洲里,115/09/02,陳明霖,無,
臺北市內湖區麗山里,115/08/31,金桂秋,無,
臺北市內湖區麗山里,115/09/02,林國榮,無,
臺北市內湖區寶湖里,115/09/04,邱顯松,無,
臺北市內湖區南湖里,115/08/31,陳冠瑋,無,
臺北市內湖區南湖里,115/09/03,王燦煌,中國國民黨,
臺北市內湖區南湖里,115/09/03,宮漢芸,無,
臺北市士林區仁勇里,115/09/02,洪銘鎮,無,
臺北市士林區義信里,115/09/01,蘇文山,民主進步黨,
臺北市士林區義信里,115/09/03,許立丕,中國國民黨,
臺北市士林區福林里,115/09/03,李欣紜,無,
臺北市士林區福林里,115/09/03,江美珠,無,
臺北市士林區福德里,115/09/02,呂美佳,無,
臺北市士林區福德里,115/09/03,盛琳惠,中國國民黨,
臺北市士林區福志里,115/09/01,邱邱田,中國國民黨,
臺北市士林區福志里,115/09/03,鄧政順,無,
臺北市士林區舊佳里,115/08/31,陳明松,無,
臺北市士林區舊佳里,115/09/04,何逸松,無,
臺北市士林區福佳里,115/08/31,許木春,無,
臺北市士林區福佳里,115/09/02,李正吉,無,
臺北市士林區後港里,115/08/31,陳建翰,無,
臺北市士林區後港里,115/09/02,褚珮珊,無,
臺北市士林區後港里,115/09/02,林威宇,無,
臺北市士林區福中里,115/09/01,王德利,無,
臺北市士林區福中里,115/09/02,紀榮鴻,無,
臺北市士林區前港里,115/09/02,陳瑞華,無,
臺北市士林區前港里,115/09/04,張旺國,無,
臺北市士林區百齡里,115/09/02,翁淑穎,民主進步黨,
臺北市士林區承德里,115/09/02,陳洲平,中國國民黨,
臺北市士林區承德里,115/09/03,賴士淵,無,
臺北市士林區承德里,115/09/04,陳韋光,無,
臺北市士林區福華里,115/09/02,吳翰承,無,
臺北市士林區福華里,115/09/03,楊小莉,無,
臺北市士林區明勝里,115/09/02,李連全,中國國民黨,
臺北市士林區福順里,115/09/02,林家卉,民主進步黨,
臺北市士林區福順里,115/09/04,陳志誠,無,
臺北市士林區富光里,115/08/31,高毓紋,民主進步黨,
臺北市士林區葫蘆里,115/09/02,王永才,無,
臺北市士林區葫蘆里,115/09/03,許振禮,無,
臺北市士林區葫東里,115/09/02,郭淑玲,無,
臺北市士林區葫東里,115/09/02,楊詔蘭,無,
臺北市士林區社子里,115/08/31,王述芳,無,
臺北市士林區社子里,115/08/31,吳亞桂,無,
臺北市士林區社子里,115/09/02,林瑞祥,民主進步黨,
臺北市士林區社子里,115/09/02,柯麗玲,無,
臺北市士林區社新里,115/09/03,陳淑玲,無,
臺北市士林區社園里,115/08/31,葉子芸,民主進步黨,
臺北市士林區社園里,115/09/02,林浴暉,無,
臺北市士林區社園里,115/09/02,陳志印,無,
臺北市士林區永倫里,115/08/31,蔡國文,無,
臺北市士林區永倫里,115/09/02,石林麗惠,無,
臺北市士林區永倫里,115/09/04,李宛蓉,無,
臺北市士林區永倫里,115/09/04,李佳樺,無,
臺北市士林區福安里,115/09/02,陳竑達,無,
臺北市士林區福安里,115/09/04,謝文加,無,
臺北市士林區富洲里,115/09/02,陳惠民,無,
臺北市士林區富洲里,115/09/03,李永木,無,
臺北市士林區岩山里,115/09/04,黃小陵,人民民主黨,
臺北市士林區名山里,115/09/02,薛群秀,中國國民黨,
臺北市士林區德行里,115/09/03,張僡美,無,
臺北市士林區德華里,115/08/31,吳素丹,無,
臺北市士林區德華里,115/09/02,林宜臻,無,
臺北市士林區德華里,115/09/02,黃建銘,無,
臺北市士林區聖山里,115/08/31,張光華,中國國民黨,
臺北市士林區聖山里,115/09/02,吳三勇,無,
臺北市士林區忠誠里,115/09/02,曾坤來,中國國民黨,
臺北市士林區芝山里,115/08/31,陳茂德,無,
臺北市士林區芝山里,115/09/02,魏雅郁,中國國民黨,
臺北市士林區芝山里,115/09/02,林弘儒,無,
臺北市士林區東山里,115/09/01,陳文賢,中國國民黨,
臺北市士林區東山里,115/09/02,陳誌賢,無,
臺北市士林區三玉里,115/09/02,羅志傑,中國國民黨,
臺北市士林區蘭雅里,115/09/02,林淑娟,中國國民黨,
臺北市士林區蘭雅里,115/09/03,洪聖德,無,
臺北市士林區蘭雅里,115/09/04,許世宏,中國國民黨,
臺北市士林區蘭雅里,115/09/04,劉秋水,中國國民黨,
臺北市士林區蘭興里,115/09/02,林文龍,無,
臺北市士林區天福里,115/09/02,江啓南,無,
臺北市士林區天福里,115/09/02,汪瑞霞,無,
臺北市士林區天祿里,115/08/31,李錦琿,無,
臺北市士林區天祿里,115/09/04,王俊智,無,
臺北市士林區天壽里,115/08/31,賴湘湘,無,
臺北市士林區天壽里,115/09/03,陳伯同,無,
臺北市士林區天和里,115/09/01,蔡水生,中國國民黨,
臺北市士林區天和里,115/09/02,郭馨茜,無,
臺北市士林區天和里,115/09/02,蔡明松,無,
臺北市士林區天山里,115/08/31,陳永鴻,無,
臺北市士林區天玉里,115/09/01,蘇虹蓉,無,
臺北市士林區天玉里,115/09/01,陳美麗,無,
臺北市士林區天玉里,115/09/02,徐嘉賢,無,
臺北市士林區天玉里,115/09/03,利鎔任,無,
臺北市士林區天母里,115/09/04,李陳菜蓮,無,
臺北市士林區永福里,115/09/01,林國柱,無,
臺北市士林區公館里,115/09/03,葉進財,無,
臺北市士林區新安里,115/09/02,陳韋甫,無,
臺北市士林區新安里,115/09/02,何吳素梅,無,
臺北市士林區陽明里,115/09/02,黃裕倉,中國國民黨,
臺北市士林區陽明里,115/09/02,邱賢斯,無,
臺北市士林區陽明里,115/09/04,何子淇,無,
臺北市士林區陽明里,115/09/04,吳劉怡岑,無,
臺北市士林區菁山里,115/09/01,何德寬,無,
臺北市士林區菁山里,115/09/02,何勝男,無,
臺北市士林區平等里,115/09/02,徐明忠,無,
臺北市士林區溪山里,115/09/02,黃慧芬,無,
臺北市士林區翠山里,115/09/01,陳之貴,中國國民黨,
臺北市士林區翠山里,115/09/04,顏震文,無,
臺北市士林區臨溪里,115/09/01,郭肇富,無,
臺北市北投區建民里,115/09/02,黃柏淳,無,
臺北市北投區建民里,115/09/03,簡妤年,無,
臺北市北投區文林里,115/09/02,李珮緁,無,
臺北市北投區石牌里,115/09/03,洪美惠,無,
臺北市北投區石牌里,115/09/04,劉蓉蓉,無,
臺北市北投區福興里,115/09/02,周雨芬,無,
臺北市北投區福興里,115/09/03,黃漢堂,無,
臺北市北投區榮光里,115/09/04,蘇寶鈴,無,
臺北市北投區榮華里,115/09/02,何漢清,無,
臺北市北投區榮華里,115/09/04,傅善文,無,
臺北市北投區裕民里,115/08/31,莊振寧,無,
臺北市北投區振華里,115/09/04,郭崇儀,中國國民黨,
臺北市北投區永和里,115/09/03,曾富榆,無,
臺北市北投區永和里,115/09/04,林慧玲,無,
臺北市北投區永欣里,115/08/31,張臺勝,無,
臺北市北投區永欣里,115/09/02,潘萬生,無,
臺北市北投區永明里,115/08/31,何麗玲,中國國民黨,
臺北市北投區永明里,115/09/02,李柏毅,中國國民黨,
臺北市北投區東華里,115/09/04,袁大祥,中國國民黨,
臺北市北投區吉利里,115/08/31,劉序剛,中國國民黨,
臺北市北投區吉利里,115/09/01,張馨方,無,
臺北市北投區吉利里,115/09/04,黃怡菁,無,
臺北市北投區吉慶里,115/09/01,黃勝宗,無,
臺北市北投區尊賢里,115/09/01,張勻通,無,
臺北市北投區尊賢里,115/09/02,陳信宏,無,
臺北市北投區尊賢里,115/09/02,潘陳金桃,無,
臺北市北投區立賢里,115/09/02,邱福銀,無,
臺北市北投區立農里,115/09/02,潘建榮,無,
臺北市北投區立農里,115/09/04,陳思寧,無,
臺北市北投區八仙里,115/09/02,黃永清,無,
臺北市北投區洲美里,115/09/04,陳照梅,無,
臺北市北投區奇岩里,115/09/01,黃靜惠,無,
臺北市北投區奇岩里,115/09/02,賴進利,無,
